canonical_record_key,migration_batch,source_system,source_priority,legacy_id,file_name,normalized_file_name,source_file_path,proposed_storage_bucket,proposed_storage_path,title,report_date,category,analyst_names,tags,summary_source,draft_summary,draft_excerpt,original_url_or_route,file_exists,sha256,duplicate_group,confidence_score,source_confidence_reason,visibility_recommendation,publish_status_recommendation,legacy_public_status,matched_sources,requires_manual_review_reason,review_status,migration_action,migration_notes
physical_mtnn-company-update-august-24-pdf,physical_folder_scan,local_disk,3,,MTNN Company Update August-24.pdf,mtnn-company-update-august-24.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTNN Company Update August-24.pdf,research_vault,reports/staged/unmapped_mtnn-company-update-august-24.pdf,MTNN Company Update August-24.pdf,,,,,none,,,,True,0a4c6b0f420e9ab7b45ba0da7ba5919c661d22520810bfcd1005266e8197f541,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_mtnn-company-update-may-2025-pdf,physical_folder_scan,local_disk,3,,MTNN Company Update May 2025.pdf,mtnn-company-update-may-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTNN Company Update May 2025.pdf,research_vault,reports/staged/unmapped_mtnn-company-update-may-2025.pdf,MTNN Company Update May 2025.pdf,,,,,none,,,,True,a0878084b2bea06bf99533f7439deb100a2b99ef6aa4487a63c7f57888cf511c,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_mtnn-company-update-pdf,physical_folder_scan,local_disk,3,,MTNN Company Update.pdf,mtnn-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTNN Company Update.pdf,research_vault,reports/staged/unmapped_mtnn-company-update.pdf,MTNN Company Update.pdf,,,,,none,,,,True,5c2fd12bbc14aa2a9ba5513c1a33353d563f01c7fe1d3f6c41527c80084c9221,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_mtnn-fy-25-company-update-pdf,physical_folder_scan,local_disk,3,,MTNN FY-25 Company Update.pdf,mtnn-fy-25-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTNN FY-25 Company Update.pdf,research_vault,reports/staged/unmapped_mtnn-fy-25-company-update.pdf,MTNN FY-25 Company Update.pdf,,,,,none,,,,True,100f1b4df6afe3f4351709b455b5956d10faa0cf14dec4726070b9c58816cf6b,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_mtnn-initial-comments-2025-pdf,physical_folder_scan,local_disk,3,,MTNN Initial Comments 2025.pdf,mtnn-initial-comments-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTNN Initial Comments 2025.pdf,research_vault,reports/staged/unmapped_mtnn-initial-comments-2025.pdf,MTNN Initial Comments 2025.pdf,,,,,none,,,,True,de82be89a0941d61c125eb82e83db86a7515429119780fc1b6637f134d914eaf,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_mtnn-initial-comments-28-feb-2025-pdf,physical_folder_scan,local_disk,3,,MTNN Initial Comments 28 Feb 2025.pdf,mtnn-initial-comments-28-feb-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTNN Initial Comments 28 Feb 2025.pdf,research_vault,reports/staged/unmapped_mtnn-initial-comments-28-feb-2025.pdf,MTNN Initial Comments 28 Feb 2025.pdf,,,,,none,,,,True,cd9493a086efefd565bbd45435e330ddf08b596e6606c4e41c5fc400800d798b,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_mtnn-initial-comments-31-july-2025-pdf,physical_folder_scan,local_disk,3,,MTNN Initial Comments 31 July 2025.pdf,mtnn-initial-comments-31-july-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTNN Initial Comments 31 July 2025.pdf,research_vault,reports/staged/unmapped_mtnn-initial-comments-31-july-2025.pdf,MTNN Initial Comments 31 July 2025.pdf,,,,,none,,,,True,58dd513a4445103c0de775b159a16be874a096520fcc84f053905c472570be58,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_mtnn-initial-comments-31-october-2025-pdf,physical_folder_scan,local_disk,3,,MTNN Initial Comments 31 October 2025..pdf,mtnn-initial-comments-31-october-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\MTNN Initial Comments 31 October 2025..pdf,research_vault,reports/staged/unmapped_mtnn-initial-comments-31-october-2025.pdf,MTNN Initial Comments 31 October 2025..pdf,,,,,none,,,,True,f3ae77d2e529c88af32642cc97935615c340e47e85a3d20d0cdfb083eaf2d57d,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_nb-9m-25-initial-comments-pdf,physical_folder_scan,local_disk,3,,NB 9M-25 initial comments.pdf,nb-9m-25-initial-comments.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\NB 9M-25 initial comments.pdf,research_vault,reports/staged/unmapped_nb-9m-25-initial-comments.pdf,NB 9M-25 initial comments.pdf,,,,,none,,,,True,7598f52b8a0d9809bac0a1b55dbac135fef7df2f2b3bb91a0ec7a7ab34bdfbf4,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_nb-company-update-fy-24-pdf,physical_folder_scan,local_disk,3,,NB Company Update FY-24.pdf,nb-company-update-fy-24.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\NB Company Update FY-24.pdf,research_vault,reports/staged/unmapped_nb-company-update-fy-24.pdf,NB Company Update FY-24.pdf,,,,,none,,,,True,dfe02b9fd78cd6758838e4d1cb24a214f037cd0eb81653fe276de27402e0817f,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_nb-company-update-h1-25-pdf,physical_folder_scan,local_disk,3,,NB Company Update H1-25.pdf,nb-company-update-h1-25.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\NB Company Update H1-25.pdf,research_vault,reports/staged/unmapped_nb-company-update-h1-25.pdf,NB Company Update H1-25.pdf,,,,,none,,,,True,da185c17b450c090894f82152e64978a187c0aebe3c75f5a19d704773e128c5b,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_nb-q1-25-initial-comments-pdf,physical_folder_scan,local_disk,3,,NB Q1-25 initial comments.pdf,nb-q1-25-initial-comments.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\NB Q1-25 initial comments.pdf,research_vault,reports/staged/unmapped_nb-q1-25-initial-comments.pdf,NB Q1-25 initial comments.pdf,,,,,none,,,,True,bb7180c43a612e6ebf826198a5ea1fe483ff5d10181a33e65ff9627c4096c198,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_nestle-company-update-2025-pdf,physical_folder_scan,local_disk,3,,Nestle Company Update 2025.pdf,nestle-company-update-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Nestle Company Update 2025.pdf,research_vault,reports/staged/unmapped_nestle-company-update-2025.pdf,Nestle Company Update 2025.pdf,,,,,none,,,,True,6e1c6f66f07a482eaf2f0e126bc860651a1ff764834e2c1b4bc7dc5fa8b1f53e,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_okomu-company-update-h1-25-pdf,physical_folder_scan,local_disk,3,,Okomu Company Update H1-25.pdf,okomu-company-update-h1-25.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Okomu Company Update H1-25.pdf,research_vault,reports/staged/unmapped_okomu-company-update-h1-25.pdf,Okomu Company Update H1-25.pdf,,,,,none,,,,True,2bae384caae5f23e5cdb3abdf37e15d295581be7b10779b93557d4574df478ca,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_okomu-oil-palm-initial-comments-pdf,physical_folder_scan,local_disk,3,,Okomu Oil Palm Initial Comments.pdf,okomu-oil-palm-initial-comments.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Okomu Oil Palm Initial Comments.pdf,research_vault,reports/staged/unmapped_okomu-oil-palm-initial-comments.pdf,Okomu Oil Palm Initial Comments.pdf,,,,,none,,,,True,6fb23b14d3b5bd85ac819234e9cdf7f9855c670445c4c5d30f66dfdd7b989311,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_presco-plc-initial-comments-pdf,physical_folder_scan,local_disk,3,,Presco Plc Initial Comments.pdf,presco-plc-initial-comments.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Presco Plc Initial Comments.pdf,research_vault,reports/staged/unmapped_presco-plc-initial-comments.pdf,Presco Plc Initial Comments.pdf,,,,,none,,,,True,ace845836538378638dd965b6485ea85c575823fccda3e4d8443c8c816e503ed,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_seplat-company-update-pdf,physical_folder_scan,local_disk,3,,Seplat Company Update.pdf,seplat-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Seplat Company Update.pdf,research_vault,reports/staged/unmapped_seplat-company-update.pdf,Seplat Company Update.pdf,,,,,none,,,,True,ccb49eb11d159291b6c9c1115aadd52d4a58795429337f0c39d1f7f9d437e9c0,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_seplat-energy-plc-report-pdf,physical_folder_scan,local_disk,3,,Seplat Energy Plc Report.pdf,seplat-energy-plc-report.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Seplat Energy Plc Report.pdf,research_vault,reports/staged/unmapped_seplat-energy-plc-report.pdf,Seplat Energy Plc Report.pdf,,,,,none,,,,True,5ed467b76612799317fbc05002bbf75875cd5b5b8cf10f12661375b1b121ad3d,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_seplat-initial-comments-fy-25-pdf,physical_folder_scan,local_disk,3,,Seplat Initial Comments FY-25.pdf,seplat-initial-comments-fy-25.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Seplat Initial Comments FY-25.pdf,research_vault,reports/staged/unmapped_seplat-initial-comments-fy-25.pdf,Seplat Initial Comments FY-25.pdf,,,,,none,,,,True,6ed7de7bb9ca5905d086e62e8022329a484e8b4a42f04084d7d9d44a59ed7fd1,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_seplat-initial-comments-h1-2025-pdf,physical_folder_scan,local_disk,3,,Seplat Initial Comments H1-2025.pdf,seplat-initial-comments-h1-2025.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Seplat Initial Comments H1-2025.pdf,research_vault,reports/staged/unmapped_seplat-initial-comments-h1-2025.pdf,Seplat Initial Comments H1-2025.pdf,,,,,none,,,,True,446caab105f799a2298a5763bd9ea3e1a9a0db729c3951935adecbc4f7ec8418,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_stanbic-ibtc-initial-comments-fy-24-updated-pdf,physical_folder_scan,local_disk,3,,Stanbic IBTC initial comments FY-24_updated.pdf,stanbic-ibtc-initial-comments-fy-24-updated.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Stanbic IBTC initial comments FY-24_updated.pdf,research_vault,reports/staged/unmapped_stanbic-ibtc-initial-comments-fy-24-updated.pdf,Stanbic IBTC initial comments FY-24_updated.pdf,,,,,none,,,,True,a7ff7bd526378df76a04f7196c28365d2a030ecbd103a618cb802c552a300637,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_uba-fy-24-initial-comments-new-pdf,physical_folder_scan,local_disk,3,,UBA FY-24 initial comments NEW.pdf,uba-fy-24-initial-comments-new.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\UBA FY-24 initial comments NEW.pdf,research_vault,reports/staged/unmapped_uba-fy-24-initial-comments-new.pdf,UBA FY-24 initial comments NEW.pdf,,,,,none,,,,True,b8a216a394fff4e94a581a3fee53b82886913bdb16f27187269913646cbdf0e4,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_unilever-company-update-fy-25-pdf,physical_folder_scan,local_disk,3,,Unilever Company Update -FY 25.pdf,unilever-company-update-fy-25.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Unilever Company Update -FY 25.pdf,research_vault,reports/staged/unmapped_unilever-company-update-fy-25.pdf,Unilever Company Update -FY 25.pdf,,,,,none,,,,True,5888d5c35ffde07aecc32d08844711a75896cf7334cfbb007934f9b95ee8e8f9,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
physical_unilever-company-update-pdf,physical_folder_scan,local_disk,3,,Unilever Company Update.pdf,unilever-company-update.pdf,C:\Users\aadedoyin\OneDrive - Chapel Hill Denham\Onedrive Desktop\CHD Reports\Company Updates\Unilever Company Update.pdf,research_vault,reports/staged/unmapped_unilever-company-update.pdf,Unilever Company Update.pdf,,,,,none,,,,True,2d925128c33e10961f8e88bec3ed763f8f158a66e5c9e44d375786825c57e924,,low,Unmapped physical file,internal,needs_review,,physical,No metadata found,needs_review,stage_only,Unmapped file found on disk
